time	NK.EXE	filesys.exe	device.exe	cprog.exe	gwes.exe	shell32.exe	services.exe	connmgr.exe	poutlook.exe	tmarshaller.exe	IQueue.exe	AEBPlus.exe	DataServer.exe	SSClient.exe	memuse.exe	ENCommLoader.exe	SureLockClient.exe	wceload.exe	KioskCenter.exe	SSTransferAgent.exe	SpeedyMOBILE.exe	uptimesqm.exe	total
3/16/2015 11:30:50 AM	0	0	8949760	1597440	4526080	2281472	962560	364544	86016	90112	585728	172032	1667072	897024	106496	208896	147456	393216	180224	114688	7671808		31002624
3/16/2015 11:31:00 AM	0	0	8949760	1597440	4526080	2281472	962560	364544	86016	90112	585728	172032	1667072	897024	106496	208896	147456	393216	180224	114688	7671808		31002624
3/16/2015 11:31:10 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1667072	897024	106496	208896	147456	393216	180224	114688	6733824		29622272
3/16/2015 11:31:20 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1667072	897024	106496	208896	147456	393216	180224	114688	6733824		29622272
3/16/2015 11:31:30 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1671168	1302528	106496	208896	147456	393216	180224	114688	6733824		30031872
3/16/2015 11:31:40 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1671168	1302528	106496	208896	147456	393216	180224	114688	6742016		30040064
3/16/2015 11:31:50 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6778880		30081024
3/16/2015 11:32:00 AM	0	0	8949760	1597440	4083712	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6811648		30113792
3/16/2015 11:32:10 AM	0	0	8949760	1597440	6733824	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		32780288
3/16/2015 11:32:20 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:32:30 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:32:40 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:32:50 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:33:00 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:33:10 AM	0	0	8949760	1597440	5160960	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	6828032		31207424
3/16/2015 11:33:20 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:33:30 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:33:40 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:33:50 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:34:00 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:34:10 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:34:20 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:34:30 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7356416		31191040
3/16/2015 11:34:40 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7446528		31281152
3/16/2015 11:34:50 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7446528		31281152
3/16/2015 11:35:00 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7446528		31281152
3/16/2015 11:35:10 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7446528		31281152
3/16/2015 11:35:20 AM	0	0	8949760	1597440	4616192	2281472	962560	364544	86016	90112	585728	172032	1675264	1302528	106496	208896	147456	393216	180224	114688	7479296		31313920
